IBGE;RS;MACRO;Municipio;Casos;Obitos;Recuperados;Em_investigacao
4105300;10;OESTE;Céu Azul;1690;35;1647;9
4107124;10;OESTE;Diamante do Sul;550;17;530;0
4107546;10;OESTE;Espigão Alto do Iguaçu;505;7;498;0
4108205;10;OESTE;Formosa do Oeste;737;22;713;1
4109302;10;OESTE;Guaraniaçu;1854;32;1715;2
4109757;10;OESTE;Ibema;579;27;550;2
4110052;10;OESTE;Iguatu;333;12;320;0
4110656;10;OESTE;Iracema do Oeste;243;5;235;0
4112751;10;OESTE;Jesuítas;1134;21;1112;0
4113452;10;OESTE;Lindoeste;634;10;589;0
4116703;10;OESTE;Nova Aurora;1839;48;1785;0
4120903;10;OESTE;Quedas do Iguaçu;3955;81;3868;1
4123824;10;OESTE;Santa Lúcia;274;8;265;1
4124020;10;OESTE;Santa Tereza do Oeste;1342;35;1253;2
4127858;10;OESTE;Três Barras do Paraná;1592;58;1533;0
4128559;10;OESTE;Vera Cruz do Oeste;1255;48;1203;3
4100459;11;NOROESTE;Altamira do Paraná;311;13;298;0
4101705;11;NOROESTE;Araruna;2224;37;2175;0
4102505;11;NOROESTE;Barbosa Ferraz;1505;46;1419;0
4103008;11;NOROESTE;Boa Esperança;507;19;487;0
4103909;11;NOROESTE;Campina da Lagoa;1832;62;1763;0
4104303;11;NOROESTE;Campo Mourão;16208;351;15533;5
4106555;11;NOROESTE;Corumbataí do Sul;438;7;430;0
4107504;11;NOROESTE;Engenheiro Beltrão;1659;31;1613;0
4107553;11;NOROESTE;Farol;203;8;185;0
4107702;11;NOROESTE;Fênix;455;8;428;1
4108601;11;NOROESTE;Goioerê;2131;72;1983;1
4110805;11;NOROESTE;Iretama;1137;21;1037;0
4112207;11;NOROESTE;Janiópolis;545;22;522;0
4112959;11;NOROESTE;Juranda;1120;32;1085;0
4113734;11;NOROESTE;Luiziana;813;15;793;0
4114005;11;NOROESTE;Mamborê;1505;29;1380;0
4116109;11;NOROESTE;Moreira Sales;1135;39;1091;0
4116802;11;NOROESTE;Nova Cantu;825;20;802;0
4118808;11;NOROESTE;Peabiru;1725;39;1673;0
4120655;11;NOROESTE;Quarto Centenário;323;6;302;0
4121109;11;NOROESTE;Quinta do Sol;622;10;609;0
4121356;11;NOROESTE;Rancho Alegre D'Oeste;294;9;285;0
4122503;11;NOROESTE;Roncador;1259;20;1117;0
4127205;11;NOROESTE;Terra Boa;2680;58;2604;0
4128005;11;NOROESTE;Ubiratã;2405;98;2236;1
4128625;12;NOROESTE;Alto Paraíso;383;9;364;0
4100707;12;NOROESTE;Alto Piquiri;1165;29;1064;0
4100509;12;NOROESTE;Altônia;1817;50;1664;0
4103370;12;NOROESTE;Brasilândia do Sul;432;12;410;0
4103479;12;NOROESTE;Cafezal do Sul;476;8;466;0
4106605;12;NOROESTE;Cruzeiro do Oeste;3191;88;3079;0
4107256;12;NOROESTE;Douradina;1111;13;1067;0
4107520;12;NOROESTE;Esperança Nova;316;8;308;0
4108320;12;NOROESTE;Francisco Alves;524;8;493;0
4109906;12;NOROESTE;Icaraíma;998;16;936;0
4110607;12;NOROESTE;Iporã;2142;21;1793;2
4111555;12;NOROESTE;Ivaté;742;4;605;0
4114708;12;NOROESTE;Maria Helena;582;5;546;0
4115101;12;NOROESTE;Mariluz;1520;52;1440;0
4117206;12;NOROESTE;Nova Olímpia;719;19;689;0
4118857;12;NOROESTE;Perobal;981;8;967;0
4118907;12;NOROESTE;Pérola;1547;33;1414;0
4125357;12;NOROESTE;São Jorge do Patrocínio;992;7;976;0
4126900;12;NOROESTE;Tapira;628;12;615;0
4128104;12;NOROESTE;Umuarama;18733;349;18282;12
4128807;12;NOROESTE;Xambrê;632;8;581;0
4105508;13;NOROESTE;Cianorte;10290;187;9723;2
4105607;13;NOROESTE;Cidade Gaúcha;1956;34;1918;0
4109104;13;NOROESTE;Guaporema;261;5;250;0
4110409;13;NOROESTE;Indianópolis;943;11;926;0
4112405;13;NOROESTE;Japurá;1245;17;1204;0
4113007;13;NOROESTE;Jussara;758;7;747;0
4122602;13;NOROESTE;Rondon;1177;21;1136;0
4125555;13;NOROESTE;São Manoel do Paraná;220;3;215;0
4126108;13;NOROESTE;São Tomé;747;5;736;0
4126801;13;NOROESTE;Tapejara;2087;37;2046;0
4127908;13;NOROESTE;Tuneiras do Oeste;1146;24;1118;0
4100608;14;NOROESTE;Alto Paraná;1372;26;1336;0
4100905;14;NOROESTE;Amaporã;477;8;462;0
4106704;14;NOROESTE;Cruzeiro do Sul;533;12;521;0
4107108;14;NOROESTE;Diamante do Norte;400;16;382;1
4108908;14;NOROESTE;Guairaçá;566;16;417;0
4110300;14;NOROESTE;Inajá;416;10;406;0
4111308;14;NOROESTE;Itaúna do Sul;284;5;277;0
4112603;14;NOROESTE;Jardim Olinda;72;2;70;1
4113502;14;NOROESTE;Loanda;3503;60;3383;0
4115002;14;NOROESTE;Marilena;799;19;752;0
4115903;14;NOROESTE;Mirador;307;3;298;0
4116505;14;NOROESTE;Nova Aliança do Ivaí;150;2;147;0
4117107;14;NOROESTE;Nova Londrina;1937;31;1896;0
4118303;14;NOROESTE;Paranapoema;252;4;246;0
4118402;14;NOROESTE;Paranavaí;12472;309;11886;4
4118006;14;NOROESTE;Paraíso do Norte;2262;48;2210;0
4119707;14;NOROESTE;Planaltina do Paraná;465;6;454;0
4120200;14;NOROESTE;Porto Rico;487;7;478;0
4121000;14;NOROESTE;Querência do Norte;1405;10;1380;0
4123303;14;NOROESTE;Santa Cruz de Monte Castelo;1082;20;1039;0
4123709;14;NOROESTE;Santa Isabel do Ivaí;1586;31;1539;0
4123956;14;NOROESTE;Santa Mônica;395;12;381;0
4124202;14;NOROESTE;Santo Antônio do Caiuá;266;9;247;0
4124608;14;NOROESTE;São Carlos do Ivaí;1097;20;1074;0
4124905;14;NOROESTE;São João do Caiuá;600;13;531;0
4125902;14;NOROESTE;São Pedro do Paraná;251;2;244;0
4126702;14;NOROESTE;Tamboara;581;14;563;0
4127304;14;NOROESTE;Terra Rica;1470;36;1367;0
4102109;15;NOROESTE;Astorga;3895;95;3747;0
4102208;15;NOROESTE;Atalaia;489;24;426;0
4105904;15;NOROESTE;Colorado;3191;79;2930;0
4107306;15;NOROESTE;Doutor Camargo;689;17;672;1
4107801;15;NOROESTE;Floraí;775;12;749;0
4107900;15;NOROESTE;Floresta;1259;22;1212;1
4108106;15;NOROESTE;Flórida;321;12;303;0
4110003;15;NOROESTE;Iguaraçu;652;23;602;0
4110904;15;NOROESTE;Itaguajé;352;9;328;0
4111100;15;NOROESTE;Itambé;800;34;755;0
4111605;15;NOROESTE;Ivatuba;299;13;279;0
4113601;15;NOROESTE;Lobato;598;15;573;0
4114203;15;NOROESTE;Mandaguari;5233;131;4876;0
4114104;15;NOROESTE;Mandaguaçu;4231;86;4071;0
4114807;15;NOROESTE;Marialva;6612;136;6457;0
4115200;15;NOROESTE;Maringá;66441;1625;64607;25
4116307;15;NOROESTE;Munhoz de Melo;520;9;510;0
4116406;15;NOROESTE;Nossa Senhora das Graças;646;10;632;0
4116901;15;NOROESTE;Nova Esperança;2533;87;2329;0
4117404;15;NOROESTE;Ourizona;359;13;339;0
4117503;15;NOROESTE;Paiçandu;5798;142;5366;1
4118105;15;NOROESTE;Paranacity;1084;29;1052;0
4120408;15;NOROESTE;Presidente Castelo Branco;713;15;678;0
4123402;15;NOROESTE;Santa Fé;1007;48;932;0
4123600;15;NOROESTE;Santa Inês;192;3;155;0
4124509;15;NOROESTE;Santo Inácio;586;18;565;0
4126256;15;NOROESTE;Sarandi;14119;337;13162;3
4125308;15;NOROESTE;São Jorge do Ivaí;843;14;829;0
4128302;15;NOROESTE;Uniflor;122;4;115;0
4101150;15;NOROESTE;Ângulo;393;7;378;0
4101408;16;NORTE;Apucarana;11744;489;10253;0
4101507;16;NORTE;Arapongas;15296;590;13545;2
4103206;16;NORTE;Bom Sucesso;1340;20;1311;0
4103305;16;NORTE;Borrazópolis;1095;34;1055;0
4103503;16;NORTE;Califórnia;1370;39;1327;0
4103800;16;NORTE;Cambira;1213;28;1178;0
4107603;16;NORTE;Faxinal;2536;74;2402;0
4108700;16;NORTE;Grandes Rios;664;18;644;0
4112108;16;NORTE;Jandaia do Sul;3187;87;2947;1
4113106;16;NORTE;Kaloré;1309;29;1236;0
4114906;16;NORTE;Marilândia do Sul;1236;42;1191;0
4115507;16;NORTE;Marumbi;770;13;737;0
4115754;16;NORTE;Mauá da Serra;1344;25;1308;0
4117297;16;NORTE;Novo Itacolomi;336;7;314;0
4122107;16;NORTE;Rio Bom;377;13;363;0
4122701;16;NORTE;Sabáudia;1479;26;1415;0
4125803;16;NORTE;São Pedro do Ivaí;1477;49;1417;0
4100806;17;NORTE;Alvorada do Sul;886;29;815;0
4101903;17;NORTE;Assaí;1771;58;1704;0
4102802;17;NORTE;Bela Vista do Paraíso;2404;81;2059;0
4103404;17;NORTE;Cafeara;478;13;435;0
4103701;17;NORTE;Cambé;14704;363;13158;4
4105102;17;NORTE;Centenário do Sul;1296;36;1254;0
4108007;17;NORTE;Florestópolis;1784;38;1707;0
4109203;17;NORTE;Guaraci;648;9;639;0
4109807;17;NORTE;Ibiporã;8118;191;7433;0
4111902;17;NORTE;Jaguapitã;2282;62;1943;0
4112702;17;NORTE;Jataizinho;1999;46;1762;1
4113700;17;NORTE;Londrina;105698;2245;99435;122
4113809;17;NORTE;Lupionópolis;444;21;418;0
4116000;17;NORTE;Miraselva;278;8;245;0
4119657;17;NORTE;Pitangueiras;531;14;421;0
4120002;17;NORTE;Porecatu;1818;49;1751;1
4120333;17;NORTE;Prado Ferreira;105;18;86;0
4120507;17;NORTE;Primeiro de Maio;718;33;529;0
4122404;17;NORTE;Rolândia;9690;266;8666;0
4126504;17;NORTE;Sertanópolis;2908;49;2674;0
4126678;17;NORTE;Tamarana;1362;41;1304;0
4100103;18;NORTE;Abatiá;1180;21;1153;0
4101101;18;NORTE;Andirá;2779;96;2539;0
4102406;18;NORTE;Bandeirantes;5391;148;5188;0
4106001;18;NORTE;Congonhinhas;1167;30;1108;0
4106407;18;NORTE;Cornélio Procópio;7840;174;7657;1
4111001;18;NORTE;Itambaracá;918;20;872;0
4113403;18;NORTE;Leópolis;527;13;502;0
4116604;18;NORTE;Nova América da Colina;467;8;454;0
4117008;18;NORTE;Nova Fátima;711;14;689;0
4117214;18;NORTE;Nova Santa Bárbara;612;20;572;0
4121307;18;NORTE;Rancho Alegre;561;7;548;0
4121901;18;NORTE;Ribeirão do Pinhal;1751;53;1678;1
4123105;18;NORTE;Santa Amélia;519;11;473;0
4123204;18;NORTE;Santa Cecília do Pavão;541;13;525;0
4123907;18;NORTE;Santa Mariana;1472;53;1403;0
4124301;18;NORTE;Santo Antônio do Paraíso;302;5;296;0
4126207;18;NORTE;Sapopema;797;18;778;0
4126405;18;NORTE;Sertaneja;744;17;726;0
4124707;18;NORTE;São Jerônimo da Serra;839;31;803;0
4126009;18;NORTE;São Sebastião da Amoreira;938;28;910;0
4128401;18;NORTE;Uraí;864;34;798;0
4102703;19;NORTE;Barra do Jacaré;273;7;261;0
4103602;19;NORTE;Cambará;3132;68;3059;0
4104709;19;NORTE;Carlópolis;811;34;759;0
4106100;19;NORTE;Conselheiro Mairinck;761;17;743;0
4107751;19;NORTE;Figueira;986;29;950;0
4109005;19;NORTE;Guapirama;682;15;666;0
4109708;19;NORTE;Ibaiti;4323;162;4156;4
4111704;19;NORTE;Jaboti;604;14;589;1
4111803;19;NORTE;Jacarezinho;6745;115;6564;0
4112306;19;NORTE;Japira;649;15;633;0
4112801;19;NORTE;Joaquim Távora;2067;54;2007;1
4112900;19;NORTE;Jundiaí do Sul;185;9;174;0
4119202;19;NORTE;Pinhalão;920;21;895;0
4120705;19;NORTE;Quatiguá;1588;35;1542;0
4121802;19;NORTE;Ribeirão Claro;1330;22;1306;0
4122909;19;NORTE;Salto do Itararé;990;38;945;0
4124004;19;NORTE;Santana do Itararé;912;30;882;0
4124103;19;NORTE;Santo Antônio da Platina;7045;153;6608;23
4126603;19;NORTE;Siqueira Campos;3780;86;3680;3
4125407;19;NORTE;São José da Boa Vista;667;24;643;0
4127809;19;NORTE;Tomazina;956;29;852;0
4128500;19;NORTE;Wenceslau Braz;2315;85;2227;0
4102000;20;OESTE;Assis Chateaubriand;5482;135;5326;2
4107157;20;OESTE;Diamante D'Oeste;673;20;649;0
4107538;20;OESTE;Entre Rios do Oeste;517;6;504;1
4108809;20;OESTE;Guaíra;4186;103;4042;89
4114609;20;OESTE;Marechal Cândido Rondon;7543;155;7368;5
4115358;20;OESTE;Maripá;772;19;726;1
4115853;20;OESTE;Mercedes;636;10;624;0
4117222;20;OESTE;Nova Santa Rosa;1094;18;1065;0
4117453;20;OESTE;Ouro Verde do Oeste;1029;34;987;0
4117909;20;OESTE;Palotina;6624;97;6486;1
4118451;20;OESTE;Pato Bragado;666;11;597;0
4120853;20;OESTE;Quatro Pontes;739;9;688;1
4123501;20;OESTE;Santa Helena;3814;86;3716;1
4125456;20;OESTE;São José das Palmeiras;485;13;468;1
4125753;20;OESTE;São Pedro do Iguaçu;727;23;696;0
4127403;20;OESTE;Terra Roxa;2320;44;2251;3
4127700;20;OESTE;Toledo;27734;466;26587;11
4127957;20;OESTE;Tupãssi;934;23;902;0
4107009;21;LESTE;Curiúva;1444;34;1305;1
4110078;21;LESTE;Imbaú;2035;59;1968;1
4117305;21;LESTE;Ortigueira;2484;51;2308;0
4121703;21;LESTE;Reserva;3424;80;3338;0
4127106;21;LESTE;Telêmaco Borba;18320;394;17779;0
4127502;21;LESTE;Tibagi;2756;92;2660;0
4128534;21;LESTE;Ventania;1262;52;1206;0
4101655;22;NORTE;Arapuã;395;8;385;0
4101853;22;NORTE;Ariranha do Ivaí;188;4;184;0
4106852;22;NORTE;Cruzmaltina;362;7;351;0
4104402;22;NORTE;Cândido de Abreu;1639;20;1585;1
4108551;22;NORTE;Godoy Moreira;265;4;260;0
4111506;22;NORTE;Ivaiporã;4002;96;3730;0
4112504;22;NORTE;Jardim Alegre;1118;33;1079;0
4113429;22;NORTE;Lidianópolis;491;9;481;0
4113759;22;NORTE;Lunardelli;596;8;584;0
4114500;22;NORTE;Manoel Ribas;1836;32;1801;0
4115739;22;NORTE;Mato Rico;192;5;182;0
4117271;22;NORTE;Nova Tebas;709;17;662;0
4122172;22;NORTE;Rio Branco do Ivaí;464;13;429;0
4122651;22;NORTE;Rosário do Ivaí;634;8;611;1
4123857;22;NORTE;Santa Maria do Oeste;992;29;963;0
4125001;22;NORTE;São João do Ivaí;1417;26;1339;0
